,Topic,Count,TopicLabel,WordScore,Sentiment
128,127,18,127_approved_going charity_canada approved_proceeds going charity,"[('approved', 0.034347417045297), ('going charity', 0.03264995447299648), ('canada approved', 0.03264995447299648), ('proceeds going charity', 0.03264995447299648), ('health canada approved', 0.03264995447299648), ('supply', 0.03168773957768412), ('pih', 0.031166332094373455), ('proceeds going', 0.030559186874619153), ('n95', 0.0295802858105885), ('100 proceeds', 0.028665006309282703)]",positive
129,128,18,128_infectious_nurse_job_certified,"[('infectious', 0.026991892304167476), ('nurse', 0.026491999095560003), ('job', 0.0221281427742442), ('certified', 0.022102976512259773), ('youre co rural', 0.02150310116468247), ('critical careneurology infectious', 0.02150310116468247), ('dol grant funded', 0.02150310116468247), ('come say', 0.02150310116468247), ('health conference come', 0.02150310116468247), ('certified critical careneurology', 0.02150310116468247)]",positive
130,129,18,129_ffa_parkside_turf_outcomes,"[('ffa', 0.027891023198928343), ('parkside', 0.020279426228824882), ('turf', 0.01585975334770698), ('outcomes', 0.01368019948455803), ('grants', 0.013193653558366015), ('parks', 0.013140593868734037), ('improve', 0.012419002141266842), ('responsibility', 0.01238206048347394), ('health outcomes', 0.011264999254504412), ('scared fear', 0.011184276183428802)]",positive
131,130,18,130_solutions_solutions join_largest meetings healthcareindustry_one largest meetings,"[('solutions', 0.09178679462150954), ('solutions join', 0.06585195566871252), ('largest meetings healthcareindustry', 0.06585195566871252), ('one largest meetings', 0.06585195566871252), ('team healthcare', 0.06585195566871252), ('users oracle', 0.06585195566871252), ('users oracle solutions', 0.06585195566871252), ('meetings healthcareindustry users', 0.06585195566871252), ('connect team healthcare', 0.06585195566871252), ('oracle solutions', 0.06585195566871252)]",positive
132,131,18,131_gofundme_support gofundme_support gofundme campaign_gofundme campaign,"[('gofundme', 0.11986610657096135), ('support gofundme', 0.10863725748999237), ('support gofundme campaign', 0.10148690623938994), ('gofundme campaign', 0.09707019081271763), ('please support gofundme', 0.09421217225453879), ('please support', 0.07117929950228173), ('campaign gofundme', 0.0329108496698896), ('gofundme campaign please', 0.0329108496698896), ('gofundme campaign gofundme', 0.0329108496698896), ('campaign', 0.031241570826969482)]",positive
133,132,18,132_coronavirus_youre thankful previously_well discuss soon_outbreak share well,"[('coronavirus', 0.03882556754417499), ('youre thankful previously', 0.025867199187034996), ('well discuss soon', 0.025867199187034996), ('outbreak share well', 0.025867199187034996), ('thankful previously', 0.025867199187034996), ('lynchburg virginia', 0.025867199187034996), ('generous donation appreciative', 0.025867199187034996), ('outbreak share', 0.025867199187034996), ('thing youre', 0.025867199187034996), ('support covid coronavirus', 0.025867199187034996)]",positive
134,133,18,133_safe amp healthy_amp healthy_safe amp_shopping,"[('safe amp healthy', 0.04845403110760653), ('amp healthy', 0.04759024774662795), ('safe amp', 0.04712496446973326), ('shopping', 0.04606913104140499), ('stay safe amp', 0.04163543003570211), ('happy friday', 0.034696191696418424), ('happy', 0.03409332378511005), ('happy easter gentle', 0.0321272630578516), ('enhanced health', 0.0321272630578516), ('closed fri apr', 0.0321272630578516)]",positive
135,134,18,134_supreme_government_criminal_federal,"[('supreme', 0.02714085275691796), ('government', 0.02562998182339486), ('criminal', 0.024952986174013345), ('federal', 0.0240780191735768), ('federal government', 0.021909740473125907), ('legislation', 0.021321770971571813), ('constitution', 0.021044305908284714), ('assaulting health', 0.02094277194659018), ('assaulting', 0.02094277194659018), ('grants help hospitals', 0.02094277194659018)]",positive
136,135,18,135_canada_internationally educated healthcare_internationally educated_educated healthcare,"[('canada', 0.03671693173735269), ('internationally educated healthcare', 0.03569359429675038), ('internationally educated', 0.03569359429675038), ('educated healthcare', 0.03569359429675038), ('internationally', 0.032814364350172), ('educated', 0.03092017363669763), ('within canada', 0.030601633901392908), ('refugeeswelcome migrantworkers', 0.025320639528645755), ('refugeeswelcome migrantworkers strongertogether', 0.025320639528645755), ('require people', 0.025320639528645755)]",positive
137,136,18,136_mobilemayor_citizencentric_smallsmartcity_smallsmartcity covid19,"[('mobilemayor', 0.06341878840474664), ('citizencentric', 0.04829377585794806), ('smallsmartcity', 0.04829377585794806), ('smallsmartcity covid19', 0.04829377585794806), ('smartcity smallsmartcity', 0.04829377585794806), ('smartcity smallsmartcity covid19', 0.04829377585794806), ('smartcity', 0.047352974256166615), ('mayorgrant mobilemayor', 0.04441784761438401), ('mayorgrant', 0.04382679266222607), ('telehealth', 0.03830962099246576)]",positive
138,137,18,137_vital areas health_disability research_growhbresearch_areas health research,"[('vital areas health', 0.0246831372524172), ('disability research', 0.0246831372524172), ('growhbresearch', 0.0246831372524172), ('areas health research', 0.0246831372524172), ('grateful moving ahead', 0.0246831372524172), ('grateful moving', 0.0246831372524172), ('support vital areas', 0.0246831372524172), ('grant fantastic news', 0.0246831372524172), ('soon must support', 0.0246831372524172), ('soon must', 0.0246831372524172)]",positive
139,138,18,138_navajo_ramah navajo_ramah_hopi,"[('navajo', 0.0716083779476475), ('ramah navajo', 0.03630900109497022), ('ramah', 0.03630900109497022), ('hopi', 0.029520671106145414), ('indian', 0.02941375754262503), ('arizona', 0.023644009309658265), ('firstnations', 0.02014370971174277), ('health news 10000', 0.02014370971174277), ('nativesmerican indigenous', 0.02014370971174277), ('nativesmerican', 0.02014370971174277)]",positive
140,139,17,139_heart_peakprgroup_heart healthcare_holliblu,"[('heart', 0.06513303153069533), ('peakprgroup', 0.05121601070285574), ('heart healthcare', 0.03138642600976011), ('holliblu', 0.02854619870426942), ('lamofootwear', 0.02854619870426942), ('nurses recipients', 0.02854619870426942), ('nurses recipients thank', 0.02854619870426942), ('nurses covid19 peakprgroup', 0.02854619870426942), ('holliblu lamofootwear peakprgroup', 0.02854619870426942), ('holliblu lamofootwear', 0.02854619870426942)]",positive
141,140,17,140_black_america_lolz_machine working,"[('black', 0.037241864681632084), ('america', 0.03147776918849647), ('lolz', 0.028980578855618434), ('machine working', 0.028980578855618434), ('thrilled america lolz', 0.028980578855618434), ('vaccination covid19', 0.028980578855618434), ('checking boxes', 0.028980578855618434), ('thrilled america', 0.028980578855618434), ('im thrilled america', 0.028980578855618434), ('hard checking boxes', 0.028980578855618434)]",positive
142,141,17,141_praying_prayers_praying ya_family,"[('praying', 0.050989277541876286), ('prayers', 0.04447776503416906), ('praying ya', 0.03632130041288334), ('family', 0.029087450094566404), ('long road recovery', 0.025613730948577874), ('life change hurry', 0.025613730948577874), ('nurses get long', 0.025613730948577874), ('change hurry', 0.025613730948577874), ('nurses get', 0.025613730948577874), ('normal unknown scary', 0.025613730948577874)]",positive
143,142,17,142_apex_peak_stickers_hospital donations benefit,"[('apex', 0.14883287755572946), ('peak', 0.1447157151627366), ('stickers', 0.1447157151627366), ('hospital donations benefit', 0.08513354474637415), ('peak lab', 0.08513354474637415), ('peak lab rescue', 0.08513354474637415), ('donations benefit peak', 0.08513354474637415), ('apex dogart', 0.08513354474637415), ('apex stickers', 0.08513354474637415), ('apex dogart apex', 0.08513354474637415)]",positive
144,143,17,143_shortages_blood_theres always need_safe donate employees,"[('shortages', 0.05067634961546288), ('blood', 0.03529683967823585), ('theres always need', 0.033784845938635386), ('safe donate employees', 0.033784845938635386), ('donate employees', 0.033784845938635386), ('always need blood', 0.033784845938635386), ('critical shortages right', 0.033784845938635386), ('critical shortages', 0.033784845938635386), ('donate employees answering', 0.033784845938635386), ('vegas clarkcountycares', 0.033784845938635386)]",positive
145,144,17,144_pink_31daysofpink campaign_31daysofpink_breastcancerawarenessmonth,"[('pink', 0.04181754142269708), ('31daysofpink campaign', 0.0362049638425491), ('31daysofpink', 0.0362049638425491), ('breastcancerawarenessmonth', 0.031040052725195104), ('wearing pink', 0.03017080320212425), ('giftcards4tatas', 0.02568339940727965), ('wore', 0.023039867278935103), ('coming learn covid19', 0.020085991345806544), ('meal bag', 0.020085991345806544), ('covid19 emergency meal', 0.020085991345806544)]",positive
146,145,17,145_soil_soil health_grow farms_agriculture,"[('soil', 0.04057584573838633), ('soil health', 0.03243406706914099), ('grow farms', 0.014800748721783023), ('agriculture', 0.01454318665726134), ('grow', 0.013340829172103733), ('farming', 0.01180279972103554), ('conservation', 0.011593098782396095), ('plants', 0.011230381943111243), ('yard', 0.011230381943111243), ('garden', 0.011071215011669067)]",positive
147,146,17,146_letters_meal_send along_great meal,"[('letters', 0.04701778980838042), ('meal', 0.03749762629813648), ('send along', 0.027920047425497658), ('great meal', 0.027920047425497658), ('workers national', 0.027920047425497658), ('workers national nurses', 0.027920047425497658), ('handwritten', 0.027920047425497658), ('letters link bio', 0.027920047425497658), ('great meal send', 0.027920047425497658), ('donations purchase great', 0.027920047425497658)]",positive
148,147,17,147_firefighters_allentown_ems_chief,"[('firefighters', 0.042856358666197525), ('allentown', 0.04164227225520286), ('ems', 0.040037043933352674), ('chief', 0.033933461558486526), ('firefighters doctors', 0.03376166892702828), ('firefighters doctors nurses', 0.03376166892702828), ('apd', 0.029660874133919334), ('afd', 0.029660874133919334), ('police', 0.026579108982692154), ('police officers emts', 0.02542952676312932)]",positive
149,148,17,148_covid19 healthcare workers_covid19 healthcare_nyc_dan hadads,"[('covid19 healthcare workers', 0.03328361944646278), ('covid19 healthcare', 0.03195904179437878), ('nyc', 0.03166765803496942), ('dan hadads', 0.021190322442412764), ('streamathon covid19', 0.021190322442412764), ('families amp saving', 0.021190322442412764), ('chris knight', 0.021190322442412764), ('lucky live city', 0.021190322442412764), ('employees donations medical', 0.021190322442412764), ('medical supplies im', 0.021190322442412764)]",positive
150,149,17,149_popcorn_farmworkers_farmworkers digital_celebration farmworkers,"[('popcorn', 0.03752426384162564), ('farmworkers', 0.025842543511614843), ('farmworkers digital', 0.023902683715041596), ('celebration farmworkers', 0.023902683715041596), ('celebration farmworkers digital', 0.023902683715041596), ('farmworkers digital fundraising', 0.023902683715041596), ('digital fundraising campaign', 0.023902683715041596), ('digital fundraising', 0.021442436480928938), ('flyer', 0.0197215243407865), ('thanks john menditto', 0.01869336261249729)]",positive
151,150,16,150_shoe drive december_amp veronica_brining idea_brining idea fundraising,"[('shoe drive december', 0.023775879026898136), ('amp veronica', 0.023775879026898136), ('brining idea', 0.023775879026898136), ('brining idea fundraising', 0.023775879026898136), ('transplant nurses especially', 0.023775879026898136), ('brining', 0.023775879026898136), ('us 2100', 0.023775879026898136), ('veronica', 0.023775879026898136), ('especially christian amp', 0.023775879026898136), ('especially christian', 0.023775879026898136)]",positive
152,151,16,151_doctors nurses teachers_nurses teachers_hate_scientists black people,"[('doctors nurses teachers', 0.05397505246538357), ('nurses teachers', 0.05301284661456375), ('hate', 0.05080379621933365), ('scientists black people', 0.047568734561674396), ('gay people trans', 0.047568734561674396), ('people gay people', 0.047568734561674396), ('people brown people', 0.047568734561674396), ('people mickey mouse', 0.047568734561674396), ('people gay', 0.047568734561674396), ('republicans hate', 0.047568734561674396)]",positive
153,152,16,152_really_measures really_strict covid19 measures_hard cases improve,"[('really', 0.03412579962855839), ('measures really', 0.03253146666994922), ('strict covid19 measures', 0.03253146666994922), ('hard cases improve', 0.03253146666994922), ('strict covid19', 0.03253146666994922), ('helps singapore', 0.03253146666994922), ('important assume theyll', 0.03253146666994922), ('improve housing', 0.03253146666994922), ('hard cases', 0.03253146666994922), ('treatment migrants testing', 0.03253146666994922)]",positive
154,153,16,153_recovering covid_work almost month_back battle covid_almost month,"[('recovering covid', 0.03593723657863947), ('work almost month', 0.030592171990240946), ('back battle covid', 0.030592171990240946), ('almost month', 0.030592171990240946), ('19 vs healthcare', 0.030592171990240946), ('19 vs', 0.030592171990240946), ('almost month feeling', 0.030592171990240946), ('month feeling', 0.030592171990240946), ('vs healthcare win', 0.030592171990240946), ('vs healthcare', 0.030592171990240946)]",positive
155,154,16,154_traffic_safety_traffic safety_route beltline,"[('traffic', 0.03626913434948344), ('safety', 0.03031093774127347), ('traffic safety', 0.023342464565470306), ('route beltline', 0.017164757198178924), ('route beltline cabbagetown', 0.017164757198178924), ('cabbagetown downtown', 0.017164757198178924), ('johnston', 0.017164757198178924), ('johnston square', 0.017164757198178924), ('downtown needed great', 0.017164757198178924), ('cabbagetown', 0.017164757198178924)]",positive
156,155,16,155_mercy_may_may never take_may never,"[('mercy', 0.043724247330407695), ('may', 0.03347059695945079), ('may never take', 0.033270648232017794), ('may never', 0.03220553059674276), ('high caring', 0.02792369592878691), ('doctors may', 0.02792369592878691), ('another may receive', 0.02792369592878691), ('doctors may never', 0.02792369592878691), ('know never covid19', 0.02792369592878691), ('granted know never', 0.02792369592878691)]",positive
157,156,16,156_edwardsville_taylor_nashville_back action accepting,"[('edwardsville', 0.03630900109497022), ('taylor', 0.0303426099695124), ('nashville', 0.026946462420970943), ('back action accepting', 0.02575720227913965), ('healthcare providers safe', 0.02575720227913965), ('nashvilletornado time keep', 0.02575720227913965), ('keep frontline healthcare', 0.02575720227913965), ('nashvilletornado time', 0.02575720227913965), ('time keep frontline', 0.02575720227913965), ('frontline healthcare providers', 0.02575720227913965)]",positive
158,157,16,157_impacts health_discuss health_lets discuss_bodyweight,"[('impacts health', 0.03487745678264824), ('discuss health', 0.03487745678264824), ('lets discuss', 0.03487745678264824), ('bodyweight', 0.03487745678264824), ('bodyweight health', 0.03487745678264824), ('bodyweight health healthcare', 0.03487745678264824), ('bospoli', 0.03487745678264824), ('bospoli internationalmigrantsday', 0.03487745678264824), ('bospoli internationalmigrantsday fitness', 0.03487745678264824), ('lets discuss health', 0.03487745678264824)]",positive
159,158,16,158_dolly_parton_dolly parton_dolly parton made,"[('dolly', 0.09385749170559313), ('parton', 0.08451060430947598), ('dolly parton', 0.07488587652222777), ('dolly parton made', 0.04654521347221375), ('parton made', 0.04654521347221375), ('vaccine', 0.04551833797818508), ('vanderbilt university medical', 0.04089169055355869), ('vanderbilt', 0.04089169055355869), ('vanderbilt university', 0.04089169055355869), ('university medical', 0.0382731563769502)]",positive
160,159,16,159_trump_im sure_sure_covid19 coronavirus,"[('trump', 0.03551173743339804), ('im sure', 0.03395825862227416), ('sure', 0.03162780216764462), ('covid19 coronavirus', 0.024675269834434334), ('migrants', 0.024401784936877176), ('im sure president', 0.022924568780410735), ('immigration daca covid19', 0.022924568780410735), ('immigration daca', 0.022924568780410735), ('immigrants others fleeing', 0.022924568780410735), ('immigrant families safe', 0.022924568780410735)]",positive
161,160,16,160_coffee_buffalo_coffee donation_donate coffee,"[('coffee', 0.1131509986220141), ('buffalo', 0.039091690706591624), ('coffee donation', 0.033721333544258644), ('donate coffee', 0.02727630731395519), ('market ordering', 0.019235214292122684), ('ordering page', 0.019235214292122684), ('heroes well opening', 0.019235214292122684), ('jamparkside', 0.019235214292122684), ('local market ordering', 0.019235214292122684), ('coffee donation frontline', 0.019235214292122684)]",positive
162,161,16,161_interest safe healthy_epicenter virus disease_health benefits think_benefits think,"[('interest safe healthy', 0.03344591937739029), ('epicenter virus disease', 0.03344591937739029), ('health benefits think', 0.03344591937739029), ('benefits think', 0.03344591937739029), ('one immigrants', 0.03344591937739029), ('epicenter', 0.03344591937739029), ('hospital later', 0.03344591937739029), ('hospital later epicenter', 0.03344591937739029), ('virus disease worthy', 0.03344591937739029), ('virus disease', 0.03344591937739029)]",positive
163,162,16,162_faculty_tt_research_thankful excellent,"[('faculty', 0.02051139429960825), ('tt', 0.019830766356505748), ('research', 0.017399841501795455), ('thankful excellent', 0.014582448593143157), ('waking great news', 0.014582448593143157), ('healthcommunication academicchatter', 0.014582448593143157), ('covid19 advertising bipoc', 0.014582448593143157), ('covid19 advertising', 0.014582448593143157), ('utaustin', 0.014582448593143157), ('major thanks', 0.014582448593143157)]",positive
164,163,15,163_midjune_covid covid19 health_indias covid19 vaccine_indias covid19,"[('midjune', 0.04342107347439737), ('covid covid19 health', 0.04342107347439737), ('indias covid19 vaccine', 0.04342107347439737), ('indias covid19', 0.04342107347439737), ('indian immunological ltd', 0.04342107347439737), ('indian immunological', 0.04342107347439737), ('covid19 health india', 0.04342107347439737), ('immunological ltd', 0.04342107347439737), ('centre decided', 0.04342107347439737), ('centre decided support', 0.04342107347439737)]",positive
165,164,15,164_pray_please pray_experiencing_healing body,"[('pray', 0.10904111897507401), ('please pray', 0.10778327412930187), ('experiencing', 0.09536040229806442), ('healing body', 0.0686731651152387), ('experiencing severe health', 0.0643019583256998), ('pray relief', 0.0643019583256998), ('pray friends', 0.0643019583256998), ('gene experiencing', 0.0643019583256998), ('gene', 0.0643019583256998), ('friends brad gene', 0.0643019583256998)]",positive
166,165,15,165_prizes_bryce_signed_chosen,"[('prizes', 0.019159511989106055), ('bryce', 0.017416139364910488), ('signed', 0.015571278356945804), ('chosen', 0.013834038966940042), ('amp cash games', 0.012806865474288937), ('tv fire pit', 0.012806865474288937), ('amp amazing prizes', 0.012806865474288937), ('tv fire', 0.012806865474288937), ('amp cash', 0.012806865474288937), ('mariano', 0.012806865474288937)]",positive
167,166,15,166_medicaid_block grants_eviction_renters,"[('medicaid', 0.03192100390139016), ('block grants', 0.02841313226733709), ('eviction', 0.024871514869563852), ('renters', 0.024871514869563852), ('block', 0.02304217505617872), ('granted florida covid19', 0.022113599305004682), ('waiver granted', 0.022113599305004682), ('waiver granted florida', 0.022113599305004682), ('possible robert qualify', 0.022113599305004682), ('starts quickly', 0.022113599305004682)]",positive
168,167,15,167_behavioral_behavioral health_center_center plans,"[('behavioral', 0.06048207394235404), ('behavioral health', 0.05232243209381242), ('center', 0.025940377655034354), ('center plans', 0.02530689884363352), ('plans', 0.021095651964790338), ('million', 0.020952787864160476), ('behavioral health services', 0.020625027311896423), ('million grant', 0.020363662793241522), ('health center', 0.01981620899193338), ('officially', 0.01927775827162042)]",positive
169,168,15,168_analytics_fda_breakthrough device_granted breakthrough device,"[('analytics', 0.072953593815387), ('fda', 0.05884948260499189), ('breakthrough device', 0.044805205491944076), ('granted breakthrough device', 0.044805205491944076), ('granted breakthrough', 0.044805205491944076), ('device status', 0.044805205491944076), ('breakthrough device status', 0.044805205491944076), ('wound', 0.044805205491944076), ('tissue analytics', 0.044805205491944076), ('breakthrough', 0.042219104288539054)]",positive
170,169,15,169_victims_amazon support_shop help_whitmanwalker,"[('victims', 0.0580540604545252), ('amazon support', 0.043570801313964264), ('shop help', 0.043570801313964264), ('whitmanwalker', 0.043570801313964264), ('support work frontlines', 0.043570801313964264), ('whitmanwalker health', 0.043570801313964264), ('staying home shopping', 0.043570801313964264), ('whitmanwalker health charity', 0.043570801313964264), ('work frontlines', 0.043570801313964264), ('choosing whitmanwalker', 0.043570801313964264)]",positive
171,170,15,170_minutes grants_minutes grants emergency_predictive_pointofcare,"[('minutes grants', 0.03357118499303595), ('minutes grants emergency', 0.03357118499303595), ('predictive', 0.03357118499303595), ('pointofcare', 0.03357118499303595), ('test novel', 0.03357118499303595), ('test novel coronavirus', 0.03357118499303595), ('pointofcare test', 0.03357118499303595), ('pointofcare test novel', 0.03357118499303595), ('predictive models', 0.03357118499303595), ('use authorization fastest', 0.03357118499303595)]",positive
172,171,15,171_landing pages detailed_detailed reporting_reporting check_detailed reporting check,"[('landing pages detailed', 0.05869030277421427), ('detailed reporting', 0.05869030277421427), ('reporting check', 0.05869030277421427), ('detailed reporting check', 0.05869030277421427), ('reporting check days', 0.05869030277421427), ('pages detailed', 0.05869030277421427), ('pages detailed reporting', 0.05869030277421427), ('detailed', 0.05600810022869293), ('reporting', 0.04863255902553337), ('effective way fundraise', 0.04558577334535471)]",positive
173,172,15,172_stream_charity stream_cst_est,"[('stream', 0.059325155302082544), ('charity stream', 0.03852893234475052), ('cst', 0.029629694021614333), ('est', 0.024685380261750794), ('take part 24hr', 0.022467983909251553), ('thank everyone watching', 0.022467983909251553), ('thank joining charity', 0.022467983909251553), ('part 24hr charity', 0.022467983909251553), ('going live 6pm', 0.022467983909251553), ('amp gals going', 0.022467983909251553)]",positive
174,173,15,173_day main_bring donation matters_us prepare_us prepare tomorrow,"[('day main', 0.025610018266115996), ('bring donation matters', 0.025610018266115996), ('us prepare', 0.025610018266115996), ('us prepare tomorrow', 0.025610018266115996), ('main priority', 0.025610018266115996), ('priority health', 0.025610018266115996), ('ampthe sweet', 0.025610018266115996), ('ampthe sweet animals', 0.025610018266115996), ('main priority health', 0.025610018266115996), ('priority health safety', 0.025610018266115996)]",positive
175,174,15,174_crushcovid_heartoftheeast_support frontline healthcare_toronto,"[('crushcovid', 0.06671386222860765), ('heartoftheeast', 0.05121601070285574), ('support frontline healthcare', 0.0458953525031636), ('toronto', 0.04581006323534486), ('support frontline', 0.040934036817044564), ('ride', 0.03875039480183753), ('frontline healthcare workers', 0.034962355992137234), ('frontline healthcare', 0.029915648986295926), ('fast', 0.02982819670861251), ('energy participation', 0.02854619870426942)]",positive
176,175,15,175_signed extralife year_extralife year raise_ive signed_extralife year,"[('signed extralife year', 0.09187073174069152), ('extralife year raise', 0.09187073174069152), ('ive signed', 0.09187073174069152), ('extralife year', 0.09187073174069152), ('signed extralife', 0.09187073174069152), ('ive signed extralife', 0.09187073174069152), ('childrens hospital need', 0.09187073174069152), ('year raise money', 0.09071761223197267), ('year raise', 0.09071761223197267), ('extralife', 0.08767215209659307)]",positive
177,176,15,176_daily 122_122 329_another amazing day_support nurses healthcare,"[('daily 122', 0.05493709730891146), ('122 329', 0.05493709730891146), ('another amazing day', 0.05493709730891146), ('support nurses healthcare', 0.05493709730891146), ('stepping support nurses', 0.05493709730891146), ('stepping support', 0.05493709730891146), ('covid19 well accepting', 0.05493709730891146), ('amazing day minnesotans', 0.05493709730891146), ('daily 122 329', 0.05493709730891146), ('day minnesotans', 0.05493709730891146)]",positive
178,177,15,177_hiring_job_manager_binderyproduction,"[('hiring', 0.06033765306313357), ('job', 0.05013434046303667), ('manager', 0.048733892803630385), ('binderyproduction', 0.0484513859088681), ('binderyproduction worker', 0.0484513859088681), ('grantville', 0.04684531200472688), ('grantville pa', 0.04684531200472688), ('great fit', 0.037891951241548566), ('pa', 0.035885619246781617), ('virginia', 0.031757994674023765)]",positive
179,178,15,178_live stream_nbcert_comedy_pt,"[('live stream', 0.04437931224435869), ('nbcert', 0.0362049638425491), ('comedy', 0.029436084655984542), ('pt', 0.028786717798263743), ('stream', 0.02828569009245426), ('april pm pt', 0.02568339940727965), ('aid 4hour livestream', 0.02568339940727965), ('forces laugh aid', 0.02568339940727965), ('comedy gives', 0.02568339940727965), ('livestream benefits comedy', 0.02568339940727965)]",positive
180,179,14,179_mens health_mens_dads_dads rock celebration,"[('mens health', 0.11854548848943035), ('mens', 0.11251943976294759), ('dads', 0.09487156920947827), ('dads rock celebration', 0.09388909293099042), ('celebration fathers day', 0.09388909293099042), ('leading charity changing', 0.09388909293099042), ('supporting leading', 0.09388909293099042), ('fathers day mens', 0.09388909293099042), ('rock celebration fathers', 0.09388909293099042), ('health month supporting', 0.09388909293099042)]",positive
181,180,14,180_latest enews alert_latest enews_check latest enews_enews,"[('latest enews alert', 0.030282116193042562), ('latest enews', 0.030282116193042562), ('check latest enews', 0.030282116193042562), ('enews', 0.030282116193042562), ('enews alert', 0.030282116193042562), ('check latest', 0.026162804008920917), ('fascinating piece', 0.023682469525967854), ('fascinating piece really', 0.023682469525967854), ('superintendent said', 0.023682469525967854), ('transmission schools', 0.023682469525967854)]",positive
182,181,14,181_20200407_maintaining food_20200407 zhenzhen ye_20200407 zhenzhen,"[('20200407', 0.043724421429954134), ('maintaining food', 0.043724421429954134), ('20200407 zhenzhen ye', 0.043724421429954134), ('20200407 zhenzhen', 0.043724421429954134), ('zhenzhen ye covid19', 0.043724421429954134), ('coronavirus pandemic means', 0.043724421429954134), ('covid19 maintaining', 0.043724421429954134), ('covid19 maintaining food', 0.043724421429954134), ('zhenzhen', 0.043724421429954134), ('health migrant workers', 0.043724421429954134)]",positive
183,182,14,182_amp safe_people keep society_jobs esp_action make sure,"[('amp safe', 0.023094776740373996), ('people keep society', 0.022467983909251553), ('jobs esp', 0.022467983909251553), ('action make sure', 0.022467983909251553), ('society safe running', 0.022467983909251553), ('amp safe jobs', 0.022467983909251553), ('lets turn', 0.022467983909251553), ('sure ensure', 0.022467983909251553), ('sure ensure decent', 0.022467983909251553), ('take granted invisible', 0.022467983909251553)]",positive
184,183,14,183_childcare_lets help_help healthcare_worry,"[('childcare', 0.026965126597023166), ('lets help', 0.02547662236519647), ('help healthcare', 0.02354342980911999), ('worry', 0.021660755155073746), ('lets', 0.018757255102727695), ('rt', 0.0166127069150125), ('help healthcare essential', 0.016533277836373008), ('help us would', 0.016533277836373008), ('help please rt', 0.016533277836373008), ('help help us', 0.016533277836373008)]",positive
185,184,14,184_support event_heroes_stayhome bobby dodd_lightitupblue bobbydoddstadium stayhome,"[('support event', 0.05322467344770167), ('heroes', 0.04216998339983809), ('stayhome bobby dodd', 0.03722672990066354), ('lightitupblue bobbydoddstadium stayhome', 0.03722672990066354), ('stayhome bobby', 0.03722672990066354), ('workers frontline heroes', 0.03722672990066354), ('frontline heroes battling', 0.03722672990066354), ('part member', 0.03722672990066354), ('stadium historic', 0.03722672990066354), ('part member help', 0.03722672990066354)]",positive
186,185,14,185_increase_possible cares_increase access healthcare_outreach vans made,"[('increase', 0.030574470056561928), ('possible cares', 0.026254722770361366), ('increase access healthcare', 0.026254722770361366), ('outreach vans made', 0.026254722770361366), ('helpinghere', 0.026254722770361366), ('unitedway strive increase', 0.026254722770361366), ('cares grants', 0.026254722770361366), ('possible cares grants', 0.026254722770361366), ('part grant provided', 0.026254722770361366), ('helpinghere weareallunited', 0.026254722770361366)]",positive
187,186,14,186_health society depends_professionals especially coronavirus_especially coronavirus pandemic_care caregivers,"[('health society depends', 0.040725482710876275), ('professionals especially coronavirus', 0.040725482710876275), ('especially coronavirus pandemic', 0.040725482710876275), ('care caregivers', 0.040725482710876275), ('care caregivers via', 0.040725482710876275), ('sure care caregivers', 0.040725482710876275), ('caregivers via', 0.040725482710876275), ('caregivers via covid19', 0.040725482710876275), ('especially coronavirus', 0.040725482710876275), ('sure care', 0.040725482710876275)]",positive
188,187,14,187_mom_happy mothers day_happy mothers_mothers day,"[('mom', 0.07840456262667723), ('happy mothers day', 0.031710517900261546), ('happy mothers', 0.031710517900261546), ('mothers day', 0.03065937283328233), ('mothers', 0.02852192534044646), ('others nurse', 0.02331816072205439), ('others nurse created', 0.02331816072205439), ('grant bulmer', 0.02331816072205439), ('day love honor', 0.02331816072205439), ('thai recipes', 0.02331816072205439)]",positive
189,188,14,188_scripps_nursesweek_donation n95masks killcorona_nursesweek annual,"[('scripps', 0.03687822434414669), ('nursesweek', 0.02860693529725723), ('donation n95masks killcorona', 0.021035957757768214), ('nursesweek annual', 0.021035957757768214), ('professional thank', 0.021035957757768214), ('providing three', 0.021035957757768214), ('providing three different', 0.021035957757768214), ('patients join jeorgia', 0.021035957757768214), ('professional thank donation', 0.021035957757768214), ('donation n95masks', 0.021035957757768214)]",positive
190,189,14,189_resiliency_health endowment_community health endowment_resiliency fund,"[('resiliency', 0.046707761929216475), ('health endowment', 0.033222800851594715), ('community health endowment', 0.033222800851594715), ('resiliency fund', 0.033222800851594715), ('health endowment awards', 0.033222800851594715), ('awards covid19', 0.033222800851594715), ('awards covid19 resiliency', 0.033222800851594715), ('covid19 resiliency', 0.033222800851594715), ('covid19 resiliency fund', 0.033222800851594715), ('endowment awards covid19', 0.033222800851594715)]",positive
